date,coin,close,creturns,high,log_return,low,open,price,returns,volume,volume_in_dollars
2020-12-31 19:00:00,BTCUSDT,29331.69,,29600.0,,28624.57,28923.63,29331.69,,54182.925011,1589276759.7158985
2020-12-31 19:00:00,ETHUSDT,728.91,,749.0,,714.29,736.42,728.91,,675114.09329,492097413.7400139
2021-01-01 19:00:00,BTCUSDT,32178.33,1.0970499824592448,33300.0,0.09262474311680098,28946.53,29331.7,32178.33,0.09704998245924479,129993.873362,4182985755.0206456
2021-01-01 19:00:00,ETHUSDT,774.56,1.0626277592569726,787.69,0.06074485859426622,714.91,728.91,774.56,0.06262775925697261,1352618.57668,1047684244.7532607
2021-01-02 19:00:00,BTCUSDT,33000.05,1.1250647337401973,34778.11,0.025215831986554423,31962.99,32176.45,33000.05,0.025536440206810118,120957.56675,3991605750.628338
2021-01-02 19:00:00,ETHUSDT,978.28,1.342113566832668,1011.07,0.23350080143632587,768.71,774.44,978.28,0.26301384011567874,2813603.88615,2752492409.742822
2021-01-03 19:00:00,BTCUSDT,31988.71,1.0905853021084024,33600.0,-0.031126048570094073,28130.0,33000.05,31988.71,-0.03064662023239373,140899.88569,4507205582.37056
2021-01-03 19:00:00,ETHUSDT,1041.43,1.428749777064384,1162.97,0.06255412006085227,890.0,978.33,1041.43,0.06455207098172311,4245010.94004,4420881743.285857
2021-01-04 19:00:00,BTCUSDT,33949.53,1.157435183584717,34360.0,0.059491981974053296,29900.0,31989.75,33949.53,0.061297251436522426,116049.997038,3939842855.941492
2021-01-04 19:00:00,ETHUSDT,1099.56,1.5084989916450589,1134.6,0.05431533107655984,974.45,1041.45,1099.56,0.055817481731849306,2706995.67525,2976504164.67789
2021-01-05 19:00:00,BTCUSDT,36769.36,1.2535711375648662,36939.21,0.07978987964728743,33288.0,33949.53,36769.36,0.08305947092640165,127139.20131,4674827063.079862
2021-01-05 19:00:00,ETHUSDT,1208.42,1.6578452758228042,1213.0,0.09440362142142147,1057.26,1100.16,1208.42,0.0990032376587,2390136.59334,2888288862.1239233
2021-01-06 19:00:00,BTCUSDT,39432.28,1.3443575873057434,40365.0,0.06991988054158309,36300.0,36769.36,39432.28,0.0724222559217782,132825.700437,5237620210.827906
2021-01-06 19:00:00,ETHUSDT,1224.87,1.6804132197390622,1289.0,0.013520994711918555,1131.0,1208.75,1224.87,0.013612816735902866,1972922.82059,2416573975.256073
2021-01-07 19:00:00,BTCUSDT,40582.81,1.3835823984230025,41950.0,0.028759807724559636,36500.0,39432.48,40582.81,0.029177364331963496,139789.957499,5673069285.089993
2021-01-07 19:00:00,ETHUSDT,1216.93,1.6695202425539506,1273.75,-0.006503422053272033,1065.0,1224.86,1216.93,-0.006482320572795297,2131172.92341,2593488265.6853313
2021-01-08 19:00:00,BTCUSDT,40088.22,1.3667204310423302,41380.0,-0.012262052365310671,38720.0,40586.96,40088.22,-0.012187179744330034,75785.979675,3038125026.1269283
2021-01-08 19:00:00,ETHUSDT,1276.0,1.7505590539298406,1304.37,0.047398891059545104,1171.36,1216.72,1276.0,0.048540178974961545,1448871.11514,1848759542.91864
