date,coin,close,creturns,high,log_return,low,open,price,returns,volume,volume_in_dollars
2024-10-25 01:00:00,BTCUSDT,67969.7,0.9997121604629671,68010.01,-0.00028788097078350823,67845.01,67989.26,67969.7,-0.0002878395370329301,508.33758,34551552.811326
2024-10-25 01:00:00,ETHUSDT,2519.5,0.9977783146080764,2527.22,-0.0022241569963441024,2514.57,2525.09,2519.5,-0.002221685391923578,6079.8624,15318213.3168
2024-10-25 02:00:00,BTCUSDT,68066.99,1.0011431215543278,68080.0,0.001430349659156653,67836.0,67969.7,68066.99,0.0014313730971302618,478.05039,32539451.1156261
2024-10-25 02:00:00,ETHUSDT,2522.4,0.9989267794274309,2524.8,0.0011503601101983778,2509.89,2519.49,2522.4,0.001151022028180293,6759.621,17050468.0104
2024-10-25 03:00:00,BTCUSDT,68008.0,1.0002754846463273,68234.34,-0.0008670219809734723,67989.55,68066.99,68008.0,-0.0008666462260195074,513.74526,34938787.64208
2024-10-25 03:00:00,ETHUSDT,2521.73,0.9986614444519248,2532.06,-0.00026565532765431785,2520.2,2522.4,2521.73,-0.0002656200444022261,7881.163,19874165.17199
2024-10-25 04:00:00,BTCUSDT,67744.0,0.9963925189960121,68045.36,-0.0038894503626031376,67691.44,68007.99,67744.0,-0.0038818962475003493,757.84685,51339577.006400004
2024-10-25 04:00:00,ETHUSDT,2492.53,0.9870975917880807,2522.55,-0.011646915031311702,2488.8,2521.73,2492.53,-0.011579352270068455,21269.79,53015589.66870001
2024-10-25 05:00:00,BTCUSDT,67757.21,0.9965868143605602,67875.08,0.00019497980928518823,67574.92,67744.01,67757.21,0.00019499881908369154,688.27431,46635546.960275106
2024-10-25 05:00:00,ETHUSDT,2494.91,0.9880401249846541,2501.9,0.0009543975188299462,2485.86,2492.52,2494.91,0.0009548531010659111,11181.394,27896571.70454
2024-10-25 06:00:00,BTCUSDT,67646.21,0.9949542038030413,67860.0,-0.0016395453654716233,67596.92,67757.21,67646.21,-0.0016382020452140322,555.06302,37547909.614154205
2024-10-25 06:00:00,ETHUSDT,2490.94,0.9864679162491932,2500.39,-0.0015925071307878263,2488.42,2494.92,2490.94,-0.0015912397641597575,7835.3363,19517352.603122
2024-10-25 07:00:00,BTCUSDT,67531.97,0.9932739386670867,67727.3,-0.0016902140152643419,67250.0,67646.21,67531.97,-0.0016887864079895287,1238.06394,83608896.8541618
2024-10-25 07:00:00,ETHUSDT,2484.07,0.9837472426943779,2496.91,-0.0027618052493490813,2462.06,2490.94,2484.07,-0.0027579949737849274,23462.845,58283349.37915
2024-10-25 08:00:00,BTCUSDT,67658.5,0.995134967620626,67757.58,0.0018718780539189513,67286.28,67531.96,67658.5,0.0018736311113092263,931.52642,63025680.28757
2024-10-25 08:00:00,ETHUSDT,2517.49,0.9969823096815583,2519.41,0.01336402937961246,2478.37,2484.07,2517.49,0.013453727149395744,26006.0811,65470049.10843899
2024-10-25 09:00:00,BTCUSDT,67837.28,0.9977645001924569,67878.0,0.002638902905302716,67524.91,67658.49,67837.28,0.002642387874398633,1010.31439,68536980.1624592
2024-10-25 09:00:00,ETHUSDT,2539.23,1.0055918356032014,2543.32,0.008598512056961955,2515.23,2517.49,2539.23,0.008635585444232152,31786.2577,80712619.139571
