date,,mr_strat_1,tf_strat_1,cash_strat
2024-11-21 08:00:00,BTCUSDT,0.0007202589013312772,0.0013029417964385052,0.0
2024-11-21 08:00:00,ETHUSDT,0.00047361289018098447,0.0008567614073331928,0.0
2024-11-21 09:00:00,BTCUSDT,0.0018501938202837493,0.0033469837797272146,0.0
2024-11-21 09:00:00,ETHUSDT,-0.0017294001991437096,-0.0031284692185942495,0.0
2024-11-21 10:00:00,BTCUSDT,0.0005210431166655168,0.000942562255315796,0.0
2024-11-21 10:00:00,ETHUSDT,0.0006506469786079432,0.0011770144618661242,0.0
2024-11-21 11:00:00,BTCUSDT,0.0007977891130996366,0.001443193243818066,0.0
2024-11-21 11:00:00,ETHUSDT,0.0018225422680750204,0.0032969623734765427,0.0
2024-11-21 12:00:00,BTCUSDT,-0.0023990726654228105,-0.004339900614480291,0.0
2024-11-21 12:00:00,ETHUSDT,0.015215066310558498,0.00893019884638269,0.0
2024-11-21 13:00:00,BTCUSDT,0.0007103108749522149,0.0012849459072694915,0.0
2024-11-21 13:00:00,ETHUSDT,0.004104422201102584,0.046941399993497696,0.0
2024-11-21 14:00:00,BTCUSDT,-0.0017194663835755053,-0.003110499036652726,0.0
2024-11-21 14:00:00,ETHUSDT,0.0024031173908004486,-0.007424103276280922,0.0
2024-11-21 15:00:00,BTCUSDT,-0.0013651199734068954,-0.0024694896060531695,0.0
2024-11-21 15:00:00,ETHUSDT,-0.007372505448266864,-0.01045053658252954,0.0
2024-11-21 16:00:00,BTCUSDT,0.0017511500807384478,0.0031678145564234574,0.0
2024-11-21 16:00:00,ETHUSDT,0.005875264107761693,0.010628299292058007,0.0
2024-11-21 17:00:00,BTCUSDT,0.0032901435983430706,0.0059518398212673514,0.0
2024-11-21 17:00:00,ETHUSDT,0.001898781482474113,0.0034348784183662476,0.0
2024-11-21 18:00:00,BTCUSDT,0.0008402877023613092,0.0015200728049541488,0.0
2024-11-21 18:00:00,ETHUSDT,0.0031739882682420197,0.0059487322661248565,0.0
2024-11-21 19:00:00,BTCUSDT,-0.0016368572553913674,-0.002961059875707246,0.0
2024-11-21 19:00:00,ETHUSDT,-0.0034157102525614216,-0.0063860051355134236,0.0
2024-11-21 20:00:00,BTCUSDT,0.0010492345089137367,0.0018980556760943858,0.0
2024-11-21 20:00:00,ETHUSDT,0.00010224603673122994,0.000184962149764578,0.0
2024-11-21 21:00:00,BTCUSDT,-0.0005249408834712612,-0.0009496132799884355,0.0
2024-11-21 21:00:00,ETHUSDT,-0.0003014970241942641,-0.0005454053724271261,0.0
2024-11-21 22:00:00,BTCUSDT,0.0013881239283235723,0.0025111035511067134,0.0
2024-11-21 22:00:00,ETHUSDT,0.0027826038370632454,0.0050337050129316075,0.0
2024-11-21 23:00:00,BTCUSDT,-0.00014096279032506257,-0.00025500040460124147,0.0
2024-11-21 23:00:00,ETHUSDT,-0.0016461308312352534,-0.0029778356899972298,0.0
2024-11-22 00:00:00,BTCUSDT,-0.0011970554871960893,-0.002165462480284536,0.0
2024-11-22 00:00:00,ETHUSDT,-0.004244026328429713,-0.00767740499739159,0.0
2024-11-22 01:00:00,BTCUSDT,0.00034196400315742354,0.0006186097690256864,0.0
2024-11-22 01:00:00,ETHUSDT,0.0005801042029153641,0.0010494032227453558,0.0
2024-11-22 02:00:00,BTCUSDT,0.00194255517518023,0.0035140646300268552,0.0
2024-11-22 02:00:00,ETHUSDT,0.0010193386936598364,0.0018439744184231325,0.0
2024-11-22 03:00:00,BTCUSDT,0.0007910082157717343,0.001430926662274191,0.0
2024-11-22 03:00:00,ETHUSDT,0.00370436346066712,0.006701159781825222,0.0
2024-11-22 04:00:00,BTCUSDT,-0.00014175691218021072,-0.0002564369638088061,0.0
2024-11-22 04:00:00,ETHUSDT,0.002555303294975007,0.004622520401269754,0.0
2024-11-22 05:00:00,BTCUSDT,-2.251888392548694e-05,-4.073645604578106e-05,0.0
2024-11-22 05:00:00,ETHUSDT,-0.0014617014619060494,-0.0026442046396267897,0.0
2024-11-22 06:00:00,BTCUSDT,0.0007535373788386952,0.0013631422593360968,0.0
2024-11-22 06:00:00,ETHUSDT,-0.00046178035103885956,-0.0008353564517293492,0.0
2024-11-22 07:00:00,BTCUSDT,0.0006250318794952036,0.0011306769807295286,0.0
2024-11-22 07:00:00,ETHUSDT,-0.0009645861731670891,-0.0017449276072299665,0.0
2024-11-22 08:00:00,BTCUSDT,-0.0012890073754199263,-0.0023318026091004853,0.0
2024-11-22 08:00:00,ETHUSDT,0.0009899626356877867,0.0017908333969437191,0.0
2024-11-22 09:00:00,BTCUSDT,-0.00041079122807229275,-0.0007431175924051716,0.0
2024-11-22 09:00:00,ETHUSDT,-0.0008150634870413211,-0.001474442429040668,0.0
2024-11-22 10:00:00,BTCUSDT,-0.0010925453806535789,-0.001976404648839774,0.0
2024-11-22 10:00:00,ETHUSDT,-0.0044456367986918975,-0.008042116502960892,0.0
2024-11-22 11:00:00,BTCUSDT,0.0017002431081269726,0.0030757243063438766,0.0
2024-11-22 11:00:00,ETHUSDT,0.002366746184287643,0.004281422304354669,0.0
2024-11-22 12:00:00,BTCUSDT,-0.0009002584094018361,-0.0016285592681143347,0.0
2024-11-22 12:00:00,ETHUSDT,0.00039204741189938187,0.0007092101995617018,0.0
2024-11-22 13:00:00,BTCUSDT,-0.003113527729592271,-0.005632343322321798,0.0
2024-11-22 13:00:00,ETHUSDT,-0.005928629510497898,-0.01072483681985566,0.0
2024-11-22 14:00:00,BTCUSDT,-0.0017091321432812316,-0.0030918044900265606,0.0
2024-11-22 14:00:00,ETHUSDT,-0.000564488759702753,-0.0010211550281114309,0.0
2024-11-22 15:00:00,BTCUSDT,0.004977931948576951,0.009005033583950555,0.0
2024-11-22 15:00:00,ETHUSDT,0.002824306402397934,0.005109144574029488,0.0
2024-11-22 16:00:00,BTCUSDT,0.0007266673277332349,0.0013145345814677184,0.0
2024-11-22 16:00:00,ETHUSDT,-0.0006180296813481158,-0.0011180100680181107,0.0
2024-11-22 17:00:00,BTCUSDT,-0.0002288144330549029,-0.00041392322664054093,0.0
2024-11-22 17:00:00,ETHUSDT,-0.0012879486857367037,-0.0023298874491001313,0.0
2024-11-22 18:00:00,BTCUSDT,0.001106095421385253,0.0020009165491857613,0.0
2024-11-22 18:00:00,ETHUSDT,-0.0017857619970887786,-0.0032304271980504117,0.0
2024-11-22 19:00:00,BTCUSDT,-0.00010480573051858773,-0.00018959261252660432,0.0
2024-11-22 19:00:00,ETHUSDT,0.0002596915348866053,0.00046977962279899546,0.0
2024-11-22 20:00:00,BTCUSDT,0.0003030356398729423,0.0005481887141847913,0.0
2024-11-22 20:00:00,ETHUSDT,0.0009664750838430672,0.0017483446294492293,0.0
2024-11-22 21:00:00,BTCUSDT,0.0003907065094402084,0.0007067845192184599,0.0
2024-11-22 21:00:00,ETHUSDT,0.002715066016782334,0.004911529710798303,0.0
2024-11-22 22:00:00,BTCUSDT,-0.0023253460836199207,-0.004206529899086182,0.0
2024-11-22 22:00:00,ETHUSDT,-0.0008966194340772542,-0.0016219763948755,0.0
2024-11-22 23:00:00,BTCUSDT,0.0009554011152577676,0.0017283119210778856,0.0
2024-11-22 23:00:00,ETHUSDT,0.00211040031613137,0.0038176949622173166,0.0
2024-11-23 00:00:00,BTCUSDT,-0.0009281458370717214,-0.0016790073709272105,0.0
2024-11-23 00:00:00,ETHUSDT,0.0014999694288825825,0.002713431043557784,0.0
2024-11-23 01:00:00,BTCUSDT,-0.00016229723606751148,-0.0002935942227551125,0.0
2024-11-23 01:00:00,ETHUSDT,0.00014826409079690363,0.0002682083906955951,0.0
2024-11-23 02:00:00,BTCUSDT,-0.00038519569052332473,-0.0006968154979593819,0.0
2024-11-23 02:00:00,ETHUSDT,-0.0018614995044830603,-0.003367435659535141,0.0
2024-11-23 03:00:00,BTCUSDT,0.000662347055139366,0.0011981797938129327,0.0
2024-11-23 03:00:00,ETHUSDT,0.002107758931011229,0.003812916720577871,0.0
2024-11-23 04:00:00,BTCUSDT,-0.0003272763351420851,-0.0005920399112786656,0.0
2024-11-23 04:00:00,ETHUSDT,0.0008898055779683116,0.001609650191196726,0.0
2024-11-23 05:00:00,BTCUSDT,0.0006468516497904529,0.0011701487465818072,0.0
2024-11-23 05:00:00,ETHUSDT,-0.00054468909533047,-0.0009853376154860276,0.0
