date,,strat_1,strat_2
2025-01-11 02:00:00,FTMUSDT,0.0,-0.0279882334992826
2025-01-11 03:00:00,FTMUSDT,0.0,-0.0094468608941601
2025-01-11 04:00:00,FTMUSDT,0.0,0.0060479485833188
2025-01-11 05:00:00,FTMUSDT,0.0,-0.0078391311918853
2025-01-11 06:00:00,FTMUSDT,0.0,0.0017196019920537
2025-01-11 07:00:00,FTMUSDT,0.0,-0.0020433472668462
2025-01-11 08:00:00,FTMUSDT,0.0,0.0021861153762605
2025-01-11 09:00:00,FTMUSDT,0.0,0.0005346560299927
2025-01-11 10:00:00,FTMUSDT,0.0,0.0001067942414847
2025-01-11 11:00:00,FTMUSDT,0.0,0.000249009437589
2025-01-11 12:00:00,FTMUSDT,0.0,0.0028283596930949
2025-01-11 13:00:00,FTMUSDT,0.0,0.0
2025-01-11 14:00:00,FTMUSDT,0.0,0.0014372362187277
2025-01-11 15:00:00,FTMUSDT,0.0,0.0007329604466416
2025-01-11 16:00:00,FTMUSDT,0.0,-0.003050629359927
2025-01-11 17:00:00,FTMUSDT,0.0,-0.0015216294000917
2025-01-11 18:00:00,FTMUSDT,0.0,0.0007088858827924
2025-01-11 19:00:00,FTMUSDT,0.0,-7.079827578643713e-05
2025-01-11 20:00:00,FTMUSDT,0.0,0.0022907508173153
2025-01-11 21:00:00,FTMUSDT,0.0,0.0027908945815033
2025-01-11 22:00:00,FTMUSDT,0.0,-0.0006600241237099
2025-01-11 23:00:00,FTMUSDT,0.0,-0.0003132517547168
2025-01-12 00:00:00,FTMUSDT,0.0,-0.001887791499767
2025-01-12 01:00:00,FTMUSDT,0.0,-0.0001052961108168
2025-01-12 02:00:00,FTMUSDT,0.0,0.0004559634491715
2025-01-12 03:00:00,FTMUSDT,0.0,-0.0017935639884419
2025-01-12 04:00:00,FTMUSDT,0.0,-0.0007422797284609
2025-01-12 05:00:00,FTMUSDT,0.0,-0.0010997868475283
2025-01-12 06:00:00,FTMUSDT,0.0,-0.000249009437589
2025-01-12 07:00:00,FTMUSDT,0.0,0.0006398099649728
2025-01-12 08:00:00,FTMUSDT,0.0,-0.0006754029808888
2025-01-12 09:00:00,FTMUSDT,0.0,-0.0017861376894166
2025-01-12 10:00:00,FTMUSDT,0.0,0.0006444794475381
2025-01-12 11:00:00,FTMUSDT,0.0,-0.0014344376682165
2025-01-12 12:00:00,FTMUSDT,0.0,0.0027184376035714
2025-01-12 13:00:00,FTMUSDT,0.0,-0.0006055122585668
2025-01-12 14:00:00,FTMUSDT,0.0,0.0008899529371594
2025-01-12 15:00:00,FTMUSDT,0.0,0.0009576069289644
2025-01-12 16:00:00,FTMUSDT,0.0,0.0013767714589222
2025-01-12 17:00:00,FTMUSDT,0.0,-0.0014121731009989
2025-01-12 18:00:00,FTMUSDT,0.0,0.0017991274353596
2025-01-12 19:00:00,FTMUSDT,0.0,-0.0019762108208818
2025-01-12 20:00:00,FTMUSDT,0.0,-0.0004255121858246
2025-01-12 21:00:00,FTMUSDT,0.0,-0.002460838915516
2025-01-12 22:00:00,FTMUSDT,0.0,-0.001690189960867
2025-01-12 23:00:00,FTMUSDT,0.0,0.0023344850077871
2025-01-13 00:00:00,FTMUSDT,0.0,0.0025253293424887
2025-01-13 01:00:00,FTMUSDT,0.0,-0.0014907756415172
2025-01-13 02:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 03:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 04:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 05:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 06:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 07:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 08:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 09:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 10:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 11:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 12:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 13:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 14:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 15:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 16:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 17:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 18:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 19:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 20:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 21:00:00,DOGEUSDT,0.0,0.0032577852383621
2025-01-13 21:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 22:00:00,DOGEUSDT,0.0,0.0038835528576222
2025-01-13 22:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-13 23:00:00,DOGEUSDT,0.0,0.0010776135683039
2025-01-13 23:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 00:00:00,DOGEUSDT,0.0,0.0049937467663491
2025-01-14 00:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 01:00:00,DOGEUSDT,0.0,0.0008403605737023
2025-01-14 01:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 02:00:00,DOGEUSDT,0.0,-0.0014038688075479
2025-01-14 02:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 03:00:00,DOGEUSDT,0.0,0.0010213197461282
2025-01-14 03:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 04:00:00,DOGEUSDT,0.0,-7.28037783820837e-06
2025-01-14 04:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 05:00:00,DOGEUSDT,0.0,-0.0010213495257697
2025-01-14 05:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 06:00:00,DOGEUSDT,0.0,0.0016394265920982
2025-01-14 06:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 07:00:00,DOGEUSDT,0.0,-0.0012814798107644
2025-01-14 07:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 08:00:00,DOGEUSDT,0.0,0.0011143860484287
2025-01-14 08:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 09:00:00,DOGEUSDT,0.0,0.0071638283837804
2025-01-14 09:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 10:00:00,DOGEUSDT,0.0,-0.0017007051205401
2025-01-14 10:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 11:00:00,DOGEUSDT,0.0,-0.0020777324663641
2025-01-14 11:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-14 12:00:00,DOGEUSDT,0.0,-0.0015895427874608
2025-01-14 12:00:00,FTMUSDT,0.0,-0.0012133581857912
